"price","commodity","location","date"
"4600.00","Millet","Nairobi",2011-04-04
"4187.00","Millet","Nairobi",2011-05-05
"4400.00","Millet","Nairobi",2011-06-06
"4600.00","Millet","Nairobi",2011-07-07
"4600.00","Millet","Nairobi",2011-08-08
"4600.00","Millet","Nairobi",2011-09-09
"4600.00","Millet","Nairobi",2011-10-10
"4680.00","Millet","Nairobi",2011-11-11
"6751.00","Millet","Nairobi",2011-12-12
"4700.00","Millet","Nairobi",2012-01-01
"4700.00","Millet","Nairobi",2012-02-02
"4700.00","Millet","Nairobi",2012-03-03
"4700.00","Millet","Nairobi",2012-04-04
"4884.00","Millet","Nairobi",2012-05-05
"5280.00","Millet","Nairobi",2012-06-06
"5400.00","Millet","Nairobi",2012-07-07
"5397.00","Millet","Nairobi",2012-08-08
"5000.00","Millet","Nairobi",2012-09-09
NA,"Bread","Nairobi",2000-01-01
NA,"Bread","Nairobi",2000-02-02
NA,"Bread","Nairobi",2000-03-03
NA,"Bread","Nairobi",2000-04-04
NA,"Bread","Nairobi",2000-05-05
NA,"Bread","Nairobi",2000-06-06
NA,"Bread","Nairobi",2000-07-07
NA,"Bread","Nairobi",2000-08-08
NA,"Bread","Nairobi",2000-09-09
NA,"Bread","Nairobi",2000-10-10
NA,"Bread","Nairobi",2000-11-11
NA,"Bread","Nairobi",2000-12-12
NA,"Bread","Nairobi",2001-01-01
NA,"Bread","Nairobi",2001-02-02
NA,"Bread","Nairobi",2001-03-03
NA,"Bread","Nairobi",2001-04-04
NA,"Bread","Nairobi",2001-05-05
NA,"Bread","Nairobi",2001-06-06
NA,"Bread","Nairobi",2001-07-07
NA,"Bread","Nairobi",2001-08-08
NA,"Bread","Nairobi",2001-09-09
NA,"Bread","Nairobi",2001-10-10
NA,"Bread","Nairobi",2001-11-11
NA,"Bread","Nairobi",2001-12-12
NA,"Bread","Nairobi",2002-01-01
NA,"Bread","Nairobi",2002-02-02
NA,"Bread","Nairobi",2002-03-03
NA,"Bread","Nairobi",2002-04-04
NA,"Bread","Nairobi",2002-05-05
NA,"Bread","Nairobi",2002-06-06
NA,"Bread","Nairobi",2002-07-07
NA,"Bread","Nairobi",2002-08-08
NA,"Bread","Nairobi",2002-09-09
NA,"Bread","Nairobi",2002-10-10
NA,"Bread","Nairobi",2002-11-11
NA,"Bread","Nairobi",2002-12-12
NA,"Bread","Nairobi",2003-01-01
NA,"Bread","Nairobi",2003-02-02
NA,"Bread","Nairobi",2003-03-03
NA,"Bread","Nairobi",2003-04-04
NA,"Bread","Nairobi",2003-05-05
NA,"Bread","Nairobi",2003-06-06
NA,"Bread","Nairobi",2003-07-07
NA,"Bread","Nairobi",2003-08-08
NA,"Bread","Nairobi",2003-09-09
NA,"Bread","Nairobi",2003-10-10
NA,"Bread","Nairobi",2003-11-11
NA,"Bread","Nairobi",2003-12-12
NA,"Bread","Nairobi",2004-01-01
NA,"Bread","Nairobi",2004-02-02
NA,"Bread","Nairobi",2004-03-03
NA,"Bread","Nairobi",2004-04-04
NA,"Bread","Nairobi",2004-05-05
NA,"Bread","Nairobi",2004-06-06
NA,"Bread","Nairobi",2004-07-07
NA,"Bread","Nairobi",2004-08-08
NA,"Bread","Nairobi",2004-09-09
NA,"Bread","Nairobi",2004-10-10
NA,"Bread","Nairobi",2004-11-11
NA,"Bread","Nairobi",2004-12-12
"25.00","Bread","Nairobi",2005-01-01
"25.00","Bread","Nairobi",2005-02-02
"25.00","Bread","Nairobi",2005-03-03
"25.00","Bread","Nairobi",2005-04-04
"27.00","Bread","Nairobi",2005-05-05
"25.00","Bread","Nairobi",2005-06-06
"25.00","Bread","Nairobi",2005-07-07
"25.00","Bread","Nairobi",2005-08-08
"25.00","Bread","Nairobi",2005-09-09
"25.00","Bread","Nairobi",2005-10-10
"25.00","Bread","Nairobi",2005-11-11
"25.00","Bread","Nairobi",2005-12-12
"26.00","Bread","Nairobi",2006-01-01
"26.00","Bread","Nairobi",2006-02-02
"26.00","Bread","Nairobi",2006-03-03
"26.00","Bread","Nairobi",2006-04-04
"26.00","Bread","Nairobi",2006-05-05
"26.00","Bread","Nairobi",2006-06-06
"26.00","Bread","Nairobi",2006-07-07
"26.00","Bread","Nairobi",2006-08-08
"26.00","Bread","Nairobi",2006-09-09
"26.00","Bread","Nairobi",2006-10-10
"27.00","Bread","Nairobi",2006-11-11
"27.00","Bread","Nairobi",2006-12-12
"27.00","Bread","Nairobi",2007-01-01
"27.00","Bread","Nairobi",2007-02-02
"27.00","Bread","Nairobi",2007-03-03
"27.00","Bread","Nairobi",2007-04-04
"27.00","Bread","Nairobi",2007-05-05
"27.00","Bread","Nairobi",2007-06-06
"28.00","Bread","Nairobi",2007-07-07
"28.00","Bread","Nairobi",2007-08-08
"29.00","Bread","Nairobi",2007-09-09
"30.00","Bread","Nairobi",2007-10-10
"31.00","Bread","Nairobi",2007-11-11
"32.00","Bread","Nairobi",2007-12-12
"33.00","Bread","Nairobi",2008-01-01
"33.00","Bread","Nairobi",2008-02-02
"33.00","Bread","Nairobi",2008-03-03
"33.00","Bread","Nairobi",2008-04-04
"33.00","Bread","Nairobi",2008-05-05
"33.00","Bread","Nairobi",2008-06-06
"33.00","Bread","Nairobi",2008-07-07
"33.00","Bread","Nairobi",2008-08-08
"34.00","Bread","Nairobi",2008-09-09
"34.00","Bread","Nairobi",2008-10-10
"34.00","Bread","Nairobi",2008-11-11
"34.00","Bread","Nairobi",2008-12-12
"34.00","Bread","Nairobi",2009-01-01
"34.00","Bread","Nairobi",2009-02-02
"34.00","Bread","Nairobi",2009-03-03
"34.00","Bread","Nairobi",2009-04-04
"35.00","Bread","Nairobi",2009-05-05
"34.00","Bread","Nairobi",2009-06-06
"34.00","Bread","Nairobi",2009-07-07
"33.00","Bread","Nairobi",2009-08-08
"33.00","Bread","Nairobi",2009-09-09
"34.00","Bread","Nairobi",2009-10-10
"34.00","Bread","Nairobi",2009-11-11
"34.00","Bread","Nairobi",2009-12-12
"34.00","Bread","Nairobi",2010-01-01
"34.00","Bread","Nairobi",2010-02-02
"34.00","Bread","Nairobi",2010-03-03
"35.00","Bread","Nairobi",2010-04-04
"31.00","Bread","Nairobi",2010-05-05
"33.00","Bread","Nairobi",2010-06-06
"34.00","Bread","Nairobi",2010-07-07
"38.00","Bread","Nairobi",2010-08-08
"38.00","Bread","Nairobi",2010-09-09
"38.00","Bread","Nairobi",2010-10-10
"38.00","Bread","Nairobi",2010-11-11
"39.00","Bread","Nairobi",2010-12-12
"38.00","Bread","Nairobi",2011-01-01
"38.00","Bread","Nairobi",2011-02-02
"40.00","Bread","Nairobi",2011-03-03
"40.00","Bread","Nairobi",2011-04-04
"40.00","Bread","Nairobi",2011-05-05
"40.00","Bread","Nairobi",2011-06-06
"41.00","Bread","Nairobi",2011-07-07
"40.00","Bread","Nairobi",2011-08-08
"42.00","Bread","Nairobi",2011-09-09
"43.00","Bread","Nairobi",2011-10-10
"40.00","Bread","Nairobi",2011-11-11
"40.00","Bread","Nairobi",2011-12-12
"43.00","Bread","Nairobi",2012-01-01
"43.00","Bread","Nairobi",2012-02-02
"45.00","Bread","Nairobi",2012-03-03
"48.00","Bread","Nairobi",2012-04-04
"48.00","Bread","Nairobi",2012-05-05
"46.00","Bread","Nairobi",2012-06-06
"40.00","Bread","Nairobi",2012-07-07
"40.00","Bread","Nairobi",2012-08-08
"40.00","Bread","Nairobi",2012-09-09
NA,"Cooking Oil","Nairobi",2000-01-01
NA,"Cooking Oil","Nairobi",2000-02-02
NA,"Cooking Oil","Nairobi",2000-03-03
NA,"Cooking Oil","Nairobi",2000-04-04
NA,"Cooking Oil","Nairobi",2000-05-05
NA,"Cooking Oil","Nairobi",2000-06-06
NA,"Cooking Oil","Nairobi",2000-07-07
NA,"Cooking Oil","Nairobi",2000-08-08
NA,"Cooking Oil","Nairobi",2000-09-09
NA,"Cooking Oil","Nairobi",2000-10-10
NA,"Cooking Oil","Nairobi",2000-11-11
NA,"Cooking Oil","Nairobi",2000-12-12
NA,"Cooking Oil","Nairobi",2001-01-01
NA,"Cooking Oil","Nairobi",2001-02-02
NA,"Cooking Oil","Nairobi",2001-03-03
NA,"Cooking Oil","Nairobi",2001-04-04
NA,"Cooking Oil","Nairobi",2001-05-05
NA,"Cooking Oil","Nairobi",2001-06-06
NA,"Cooking Oil","Nairobi",2001-07-07
NA,"Cooking Oil","Nairobi",2001-08-08
NA,"Cooking Oil","Nairobi",2001-09-09
NA,"Cooking Oil","Nairobi",2001-10-10
NA,"Cooking Oil","Nairobi",2001-11-11
NA,"Cooking Oil","Nairobi",2001-12-12
NA,"Cooking Oil","Nairobi",2002-01-01
NA,"Cooking Oil","Nairobi",2002-02-02
NA,"Cooking Oil","Nairobi",2002-03-03
NA,"Cooking Oil","Nairobi",2002-04-04
NA,"Cooking Oil","Nairobi",2002-05-05
NA,"Cooking Oil","Nairobi",2002-06-06
NA,"Cooking Oil","Nairobi",2002-07-07
NA,"Cooking Oil","Nairobi",2002-08-08
NA,"Cooking Oil","Nairobi",2002-09-09
NA,"Cooking Oil","Nairobi",2002-10-10
NA,"Cooking Oil","Nairobi",2002-11-11
NA,"Cooking Oil","Nairobi",2002-12-12
NA,"Cooking Oil","Nairobi",2003-01-01
NA,"Cooking Oil","Nairobi",2003-02-02
NA,"Cooking Oil","Nairobi",2003-03-03
NA,"Cooking Oil","Nairobi",2003-04-04
NA,"Cooking Oil","Nairobi",2003-05-05
NA,"Cooking Oil","Nairobi",2003-06-06
NA,"Cooking Oil","Nairobi",2003-07-07
NA,"Cooking Oil","Nairobi",2003-08-08
NA,"Cooking Oil","Nairobi",2003-09-09
NA,"Cooking Oil","Nairobi",2003-10-10
NA,"Cooking Oil","Nairobi",2003-11-11
NA,"Cooking Oil","Nairobi",2003-12-12
NA,"Cooking Oil","Nairobi",2004-01-01
NA,"Cooking Oil","Nairobi",2004-02-02
NA,"Cooking Oil","Nairobi",2004-03-03
NA,"Cooking Oil","Nairobi",2004-04-04
NA,"Cooking Oil","Nairobi",2004-05-05
NA,"Cooking Oil","Nairobi",2004-06-06
NA,"Cooking Oil","Nairobi",2004-07-07
NA,"Cooking Oil","Nairobi",2004-08-08
NA,"Cooking Oil","Nairobi",2004-09-09
NA,"Cooking Oil","Nairobi",2004-10-10
NA,"Cooking Oil","Nairobi",2004-11-11
NA,"Cooking Oil","Nairobi",2004-12-12
"98.00","Cooking Oil","Nairobi",2005-01-01
"105.00","Cooking Oil","Nairobi",2005-02-02
"105.00","Cooking Oil","Nairobi",2005-03-03
"105.00","Cooking Oil","Nairobi",2005-04-04
"110.00","Cooking Oil","Nairobi",2005-05-05
"98.00","Cooking Oil","Nairobi",2005-06-06
"110.00","Cooking Oil","Nairobi",2005-07-07
"105.00","Cooking Oil","Nairobi",2005-08-08
"105.00","Cooking Oil","Nairobi",2005-09-09
"105.00","Cooking Oil","Nairobi",2005-10-10
"105.00","Cooking Oil","Nairobi",2005-11-11
"110.00","Cooking Oil","Nairobi",2005-12-12
"115.00","Cooking Oil","Nairobi",2006-01-01
"120.00","Cooking Oil","Nairobi",2006-02-02
"108.00","Cooking Oil","Nairobi",2006-03-03
"110.00","Cooking Oil","Nairobi",2006-04-04
"120.00","Cooking Oil","Nairobi",2006-05-05
"120.00","Cooking Oil","Nairobi",2006-06-06
"115.00","Cooking Oil","Nairobi",2006-07-07
"120.00","Cooking Oil","Nairobi",2006-08-08
"120.00","Cooking Oil","Nairobi",2006-09-09
"120.00","Cooking Oil","Nairobi",2006-10-10
"135.00","Cooking Oil","Nairobi",2006-11-11
"140.00","Cooking Oil","Nairobi",2006-12-12
"130.00","Cooking Oil","Nairobi",2007-01-01
"135.00","Cooking Oil","Nairobi",2007-02-02
"135.00","Cooking Oil","Nairobi",2007-03-03
"130.00","Cooking Oil","Nairobi",2007-04-04
"130.00","Cooking Oil","Nairobi",2007-05-05
"125.00","Cooking Oil","Nairobi",2007-06-06
"140.00","Cooking Oil","Nairobi",2007-07-07
"140.00","Cooking Oil","Nairobi",2007-08-08
"135.00","Cooking Oil","Nairobi",2007-09-09
"135.00","Cooking Oil","Nairobi",2007-10-10
"135.00","Cooking Oil","Nairobi",2007-11-11
"145.00","Cooking Oil","Nairobi",2007-12-12
"162.00","Cooking Oil","Nairobi",2008-01-01
"165.00","Cooking Oil","Nairobi",2008-02-02
"173.00","Cooking Oil","Nairobi",2008-03-03
"175.00","Cooking Oil","Nairobi",2008-04-04
"177.00","Cooking Oil","Nairobi",2008-05-05
"180.00","Cooking Oil","Nairobi",2008-06-06
"183.00","Cooking Oil","Nairobi",2008-07-07
"183.00","Cooking Oil","Nairobi",2008-08-08
"183.00","Cooking Oil","Nairobi",2008-09-09
"181.00","Cooking Oil","Nairobi",2008-10-10
"182.00","Cooking Oil","Nairobi",2008-11-11
"180.00","Cooking Oil","Nairobi",2008-12-12
"180.00","Cooking Oil","Nairobi",2009-01-01
"127.00","Cooking Oil","Nairobi",2009-02-02
"127.00","Cooking Oil","Nairobi",2009-03-03
"126.00","Cooking Oil","Nairobi",2009-04-04
"126.00","Cooking Oil","Nairobi",2009-05-05
"126.00","Cooking Oil","Nairobi",2009-06-06
"126.00","Cooking Oil","Nairobi",2009-07-07
"133.00","Cooking Oil","Nairobi",2009-08-08
"139.00","Cooking Oil","Nairobi",2009-09-09
"140.00","Cooking Oil","Nairobi",2009-10-10
"140.00","Cooking Oil","Nairobi",2009-11-11
"140.00","Cooking Oil","Nairobi",2009-12-12
"135.00","Cooking Oil","Nairobi",2010-01-01
"135.00","Cooking Oil","Nairobi",2010-02-02
"137.00","Cooking Oil","Nairobi",2010-03-03
"140.00","Cooking Oil","Nairobi",2010-04-04
"138.00","Cooking Oil","Nairobi",2010-05-05
"156.00","Cooking Oil","Nairobi",2010-06-06
"154.00","Cooking Oil","Nairobi",2010-07-07
"154.00","Cooking Oil","Nairobi",2010-08-08
"160.00","Cooking Oil","Nairobi",2010-09-09
"182.00","Cooking Oil","Nairobi",2010-10-10
"187.00","Cooking Oil","Nairobi",2010-11-11
"192.00","Cooking Oil","Nairobi",2010-12-12
"196.00","Cooking Oil","Nairobi",2011-01-01
"210.00","Cooking Oil","Nairobi",2011-02-02
"215.00","Cooking Oil","Nairobi",2011-03-03
"225.00","Cooking Oil","Nairobi",2011-04-04
"230.00","Cooking Oil","Nairobi",2011-05-05
"230.00","Cooking Oil","Nairobi",2011-06-06
"225.00","Cooking Oil","Nairobi",2011-07-07
"237.00","Cooking Oil","Nairobi",2011-08-08
"250.00","Cooking Oil","Nairobi",2011-09-09
"240.00","Cooking Oil","Nairobi",2011-10-10
"250.00","Cooking Oil","Nairobi",2011-11-11
"250.00","Cooking Oil","Nairobi",2011-12-12
"250.00","Cooking Oil","Nairobi",2012-01-01
"250.00","Cooking Oil","Nairobi",2012-02-02
"250.00","Cooking Oil","Nairobi",2012-03-03
"230.00","Cooking Oil","Nairobi",2012-04-04
"230.00","Cooking Oil","Nairobi",2012-05-05
"233.00","Cooking Oil","Nairobi",2012-06-06
"233.00","Cooking Oil","Nairobi",2012-07-07
"233.00","Cooking Oil","Nairobi",2012-08-08
"233.00","Cooking Oil","Nairobi",2012-09-09
NA,"Milk","Nairobi",2000-01-01
NA,"Milk","Nairobi",2000-02-02
NA,"Milk","Nairobi",2000-03-03
NA,"Milk","Nairobi",2000-04-04
NA,"Milk","Nairobi",2000-05-05
NA,"Milk","Nairobi",2000-06-06
NA,"Milk","Nairobi",2000-07-07
NA,"Milk","Nairobi",2000-08-08
NA,"Milk","Nairobi",2000-09-09
NA,"Milk","Nairobi",2000-10-10
NA,"Milk","Nairobi",2000-11-11
NA,"Milk","Nairobi",2000-12-12
NA,"Milk","Nairobi",2001-01-01
NA,"Milk","Nairobi",2001-02-02
NA,"Milk","Nairobi",2001-03-03
NA,"Milk","Nairobi",2001-04-04
NA,"Milk","Nairobi",2001-05-05
NA,"Milk","Nairobi",2001-06-06
NA,"Milk","Nairobi",2001-07-07
NA,"Milk","Nairobi",2001-08-08
NA,"Milk","Nairobi",2001-09-09
NA,"Milk","Nairobi",2001-10-10
NA,"Milk","Nairobi",2001-11-11
NA,"Milk","Nairobi",2001-12-12
NA,"Milk","Nairobi",2002-01-01
NA,"Milk","Nairobi",2002-02-02
NA,"Milk","Nairobi",2002-03-03
NA,"Milk","Nairobi",2002-04-04
NA,"Milk","Nairobi",2002-05-05
NA,"Milk","Nairobi",2002-06-06
NA,"Milk","Nairobi",2002-07-07
NA,"Milk","Nairobi",2002-08-08
NA,"Milk","Nairobi",2002-09-09
NA,"Milk","Nairobi",2002-10-10
NA,"Milk","Nairobi",2002-11-11
NA,"Milk","Nairobi",2002-12-12
NA,"Milk","Nairobi",2003-01-01
NA,"Milk","Nairobi",2003-02-02
NA,"Milk","Nairobi",2003-03-03
NA,"Milk","Nairobi",2003-04-04
NA,"Milk","Nairobi",2003-05-05
NA,"Milk","Nairobi",2003-06-06
NA,"Milk","Nairobi",2003-07-07
NA,"Milk","Nairobi",2003-08-08
NA,"Milk","Nairobi",2003-09-09
NA,"Milk","Nairobi",2003-10-10
NA,"Milk","Nairobi",2003-11-11
NA,"Milk","Nairobi",2003-12-12
NA,"Milk","Nairobi",2004-01-01
NA,"Milk","Nairobi",2004-02-02
NA,"Milk","Nairobi",2004-03-03
NA,"Milk","Nairobi",2004-04-04
NA,"Milk","Nairobi",2004-05-05
NA,"Milk","Nairobi",2004-06-06
NA,"Milk","Nairobi",2004-07-07
NA,"Milk","Nairobi",2004-08-08
NA,"Milk","Nairobi",2004-09-09
NA,"Milk","Nairobi",2004-10-10
NA,"Milk","Nairobi",2004-11-11
NA,"Milk","Nairobi",2004-12-12
"23.00","Milk","Nairobi",2005-01-01
"24.00","Milk","Nairobi",2005-02-02
"24.00","Milk","Nairobi",2005-03-03
"26.00","Milk","Nairobi",2005-04-04
"26.00","Milk","Nairobi",2005-05-05
"22.00","Milk","Nairobi",2005-06-06
"20.00","Milk","Nairobi",2005-07-07
"20.00","Milk","Nairobi",2005-08-08
"20.00","Milk","Nairobi",2005-09-09
